Smiles,mol_name,cdk2_ic50,cdk2_inhib,scaffold,sourcepool,cdk_act_bin_1
CC[S](=O)(=O)NCc([n]12)nnc2C\N=C(/c3cc(Cl)ccc13)c4ccccc4Cl,mol_7164,None,-0.50,Scaffold_00,divscreen,0
CC[S](=O)(=O)c1c([S](=O)(=O)CC)c(C(=O)c2ccc(C)cc2)[n]3ccc(cc13)c4ccncc4,mol_7165,None,28.80,Scaffold_00,divscreen,0
CC[n+](c(C)[n]1CCC[S]([O-])(=O)=O)c2ccc(cc12)C(=O)OCC,mol_7166,None,16.20,Scaffold_00,divscreen,0
CC[n+](c1ccc(c2)OC)c(ccc12)SCCC[S]([O-])(=O)=O,mol_7167,None,21.90,Scaffold_00,divscreen,0
CC[n+](cc1)ccc1C(\C[S]([O-])(=O)=O)=C\c2ccc(O)cc2,mol_7168,None,31.20,Scaffold_00,divscreen,50
CC[n](c1)ncc1C(=O)c(c2)c(O)ccc2,mol_7169,None,0.00,Scaffold_17,synscreen,0
CC[n](c1ccccc12)c3c2nnc(n3)SCC(=O)Nc4nnc([s]4)SCC,mol_7170,None,8.50,Scaffold_00,divscreen,0
CC[n](c1ccccc12)c3ccc(cc23)/C=N/NC(=O)C4CC4(c5ccccc5)c6ccccc6,mol_7171,None,38.10,Scaffold_00,divscreen,50
CC[n](c1ccccc12)c3ccc(cc23)C4N(Cc5ccccc5)CCN4Cc6ccccc6,mol_7172,None,15.50,Scaffold_00,divscreen,0
CC[n]1c(C)[n+](CCC[S]([O-])(=O)=O)c2cc(ccc12)C(=O)OCC,mol_7173,None,26.40,Scaffold_00,divscreen,0
CC[n]1c(C)[n+](c2cc(Cl)c(Cl)cc12)CCCC[S](=O)(=O)NCC,mol_7174,None,20.80,Scaffold_00,divscreen,0
CC[n]1c(C)[n+](c2cc(Cl)c(Cl)cc12)CCOCC[n+]3c(C)[n](CC)c4cc(Cl)c(Cl)cc34,mol_7175,None,7.70,Scaffold_00,divscreen,0
CC[n]1c(C[S](=O)Cc2ccc(Cl)cc2Cl)nnc1SCc3ccc(cc3)[N+]([O-])=O,mol_7176,None,13.60,Scaffold_00,divscreen,0
CC[n]1c(SCc2ccc(Cl)cc2Cl)nnc1CSCc(cc3)ccc3Cl,mol_7177,None,18.60,Scaffold_00,divscreen,0
CC[n]1c(SCc2ccc(cc2)[N+]([O-])=O)nnc1CN[S](=O)(=O)c3ccc(Cl)cc3,mol_7178,None,12.10,Scaffold_00,divscreen,0
CC[n]1c(SCc2cccc(c2)OC)nnc1C(Cc(c3)cccc3)N[S](=O)(=O)c4ccc(F)cc4,mol_7179,None,10.50,Scaffold_00,divscreen,0
CC[n]1c([n+](CCC[S]([O-])(=O)=O)c2cc(ccc12)C(=O)OCC)/C=C/N(C(C)=O)c3ccccc3,mol_7180,None,22.60,Scaffold_00,divscreen,0
CC[n]1c2ccccc2c(c13)nnc(n3)SCC(=O)CSc4nnc5c(n4)[n](CC)c6ccccc56,mol_7181,None,29.40,Scaffold_00,divscreen,0
CC[n]1c[n+](c2cc(Cl)ccc12)C[n+]3c4cc(Cl)ccc4[n](c3)CC,mol_7182,None,27.90,Scaffold_00,divscreen,0
CC[n]1nc(C)cc1c([n]2c3ccccc3)nnc2SCC(=O)c(cc4)ccc4,mol_7183,None,19.40,Scaffold_00,divscreen,0
CC[n]1nc(N)c2c(O)nc(O)cc12,mol_7184,None,28.40,Scaffold_00,divscreen,0
CC\C(=N\1)NC(=N\O)/c2ccccc12,mol_7185,None,20.10,Scaffold_00,divscreen,0
CC\C(=N\c1ccccc12)NC/2=N/OC(=O)c3ccc(C)cc3,mol_7186,None,7.70,Scaffold_00,divscreen,0
CC\C(=N\c1ccccc12)NC/2=N/OC(=O)c3ccc(cc3)[N+]([O-])=O,mol_7187,None,8.00,Scaffold_00,divscreen,0
CC\C(N(C1=O)CC)=N\c2ccc(Cl)cc12,mol_7188,None,19.00,Scaffold_00,divscreen,0
CC\C(N1)=C\C(=O)[n](n2)c1c(c23)C(=O)NC(N3)=O,mol_7189,None,34.44,Scaffold_10,synscreen,50
CC\C(N1)=C\C(=O)[n]2nc(C)c(c12)c3ccc(F)cc3,mol_7190,None,12.00,Scaffold_10,synscreen,0
CC\C(N1)=C\C(=O)[n]2nc(CC#N)c(c12)C#N,mol_7191,None,4.00,Scaffold_10,synscreen,0
CC\C(N1)=C\C(=O)[n]2nc(cc12)c3ccc[o]3,mol_7192,None,37.00,Scaffold_10,synscreen,50
CC\C(N1)=C\C(=O)[n]2ncc(c12)c3ccc(Cl)cc3,mol_7193,None,23.00,Scaffold_10,synscreen,0
CC\C(N1)=C\C(=O)[n]2ncc(c12)c3nc(c[s]3)c4ccc(Cl)cc4,mol_7194,None,48.00,Scaffold_10,synscreen,50
CC\C(NCCO)=N\Nc(cc1)c([N+]([O-])=O)cc1[N+]([O-])=O,mol_7195,None,16.00,Scaffold_00,divscreen,0
CC\C(NCCc(c1)cccc1)=N/Nc2ccc([N+]([O-])=O)cc2[N+]([O-])=O,mol_7196,None,9.60,Scaffold_00,divscreen,0
CC\C(SC)=C\c([s]1)[n+](CCC[S]([O-])(=O)=O)c(c1ccc23)c3cccc2,mol_7197,None,29.40,Scaffold_00,divscreen,0
CC\C(c(cc1)ccc1O)=C(\CC)c2ccc(O)cc2,mol_7198,None,10.20,Scaffold_00,divscreen,0
CC\C(c(cc1)ccc1c2ccccc2)=N/NC(=O)CNC(=O)c3ccc[o]3,mol_7199,None,19.60,Scaffold_00,divscreen,0
CC\C(c1ccc(cc1)c2ccccc2)=N/NC(=O)CNC(=O)c(cc34)ccc3OCO4,mol_7200,None,13.00,Scaffold_00,divscreen,0
CC\C(c1ccccc1O)=N\OC(=O)C(C)O\N=C\c(c2)c(O)ccc2,mol_7201,None,10.80,Scaffold_00,divscreen,0
CC\C(c1ccccc1O)=N\OC(=O)c2ccc(cc2)C(=O)O/N=C(/CC)c3ccccc3O,mol_7202,None,13.60,Scaffold_00,divscreen,0
CC\C1=N\NC(=S)N1\N=C\c2ccc([o]2)c3ccc(cc3)[N+]([O-])=O,mol_7203,None,19.10,Scaffold_00,divscreen,0
CC\C1=N\NC(=S)N1\N=C\c2ccc([o]2)c3cccc(c3)[N+]([O-])=O,mol_7204,None,-5.00,Scaffold_00,divscreen,0
CCc([n]1N)nnc1N\N=C\c([o]2)ccc2c(c3)cc(C(=O)O)cc3,mol_7205,None,27.20,Scaffold_00,divscreen,0
CCc([n]1N)nnc1N\N=C\c(c(C)c2)c(O)cc2O,mol_7206,None,20.90,Scaffold_00,divscreen,0
CCc([s]1)cc(c12)C(=O)N(N)C(=N\2)/CCC(=O)O,mol_7207,None,11.00,Scaffold_00,divscreen,0
CCc([s]1)nnc1NC(=O)Nc(cc2)ccc2[N+]([O-])=O,mol_7208,None,30.60,Scaffold_04,divscreen,50
CCc([s]1)nnc1N[S](=O)(=O)c2ccc(cc2)NC(=O)c3ccc[o]3,mol_7209,None,21.60,Scaffold_00,divscreen,0
CCc(c(c12)[O-])c(C)n[n+]2cn[n]1CC(=O)NN,mol_7210,None,6.40,Scaffold_00,divscreen,0
CCc(c(c12)[O-])c(C)n[n+]2cn[n]1CC(=O)N\N=C\c3ccc(cc3)OC,mol_7211,None,20.50,Scaffold_00,divscreen,0
CCc(c(c12)[O-])c(C)n[n+]2cn[n]1CC(=O)OCC,mol_7212,None,10.40,Scaffold_00,divscreen,0
CCc(c(cc1O)OC(C)C(=O)O)cc1c2c(c[nH]n2)c3nc(C)c[s]3,mol_7213,None,15.40,Scaffold_00,divscreen,0
CCc(c(cc1O)OCC(=O)O)cc1c2n[nH]cc2c(ccc34)cc3OCO4,mol_7214,None,29.60,Scaffold_00,divscreen,0
CCc(c1)[s]c(c12)ncnc2NCCCCCC(=O)O,mol_7215,None,26.80,Scaffold_00,divscreen,0
CCc(c1)ccc[n+]1C\C(c2ccc(Cl)c(c2)Cl)=N/Nc3c([N+]([O-])=O)cc(cc3)[N+]([O-])=O,mol_7216,None,-6.00,Scaffold_00,divscreen,0
CCc(c1)cccc1NC(=O)NNc2ccc(cc2)[S](=O)(=O)O,mol_7217,None,-70.70,Scaffold_00,divscreen,0
CCc(c1)cccc1NC(=O)\C2=C\C(=O)/C(O)=C(O2)/C(=O)Nc3cccc(c3)CC,mol_7218,None,-77.88,Scaffold_13,synscreen,0
CCc(c1C)cccc1/N=C2/NC(=N)N(C(N2)=S)c3ccc(F)cc3F,mol_7219,None,14.10,Scaffold_00,divscreen,0
CCc(c1c(c2F)c(F)ccc2)cnc(n1)N/C=N/O,mol_7220,None,3.80,Scaffold_00,divscreen,0
CCc(cc1)ccc1C(=O)CC(c2ccc(cc2)OC)Nc3ccc(Br)cc3,mol_7221,None,-41.70,Scaffold_00,divscreen,0
CCc(cc1)ccc1C(O)(c2ccc(CC)cc2)C(=O)N\N=C3/C(=O)Nc4ccccc34,mol_7222,None,-13.20,Scaffold_00,divscreen,0
CCc(cc1)ccc1N2CC(CC2=O)C(=O)N\N=C\c3cc([N+]([O-])=O)ccc3O,mol_7223,None,23.40,Scaffold_00,divscreen,0
CCc(cc1)ccc1N2CC(CC2=O)C(=O)N\N=C\c3ccc(cc3)OCC,mol_7224,None,14.90,Scaffold_00,divscreen,0
CCc(cc1)ccc1NC(/CC)=N/Nc2ccc([N+]([O-])=O)cc2[N+]([O-])=O,mol_7225,None,16.00,Scaffold_00,divscreen,0
CCc(cc1)ccc1NC(=O)C(=O)N\N=C\c(c2ccccc23)c(cc3)OCc4ccccc4,mol_7226,None,6.70,Scaffold_00,divscreen,0
CCc(cc1)ccc1NC(=O)C2c3ccccc3Oc4ccccc24,mol_7227,None,23.40,Scaffold_00,divscreen,0
CCc(cc1)ccc1NC(=O)CSC(/N(C2=O)c3ccccc3)=N/c(c24)c5c([s]4)CCCC5,mol_7228,None,0.30,Scaffold_00,divscreen,0
CCc(cc1)ccc1NC(=O)c2ccc(N)cc2C(=O)O,mol_7229,None,27.70,Scaffold_00,divscreen,0
CCc(cc1)ccc1OCC(=O)N\N=C\c([o]2)ccc2SC(=N/3)/N(c4ccccc4)C(=O)c5ccccc35,mol_7230,None,-9.50,Scaffold_00,divscreen,0
CCc(cc1)ccc1OCC(=O)N\N=C\c2ccccc2Sc(c3)cccc3,mol_7231,None,9.70,Scaffold_00,divscreen,0
CCc(cc1)ccc1OCC(O)C[n](c(c23)C(=O)NC(=O)N2C)c(n3)N\N=C\c4ccc(cc4)OC,mol_7232,None,20.20,Scaffold_12,divscreen,0
CCc(cc1)ccc1OCC(O)C[n]2c(nc(c23)N(C)C(=O)NC3=O)N\N=C\c4cccc(c4)[N+]([O-])=O,mol_7233,None,-18.90,Scaffold_12,divscreen,0
CCc(cc1)ccc1OCCNc(c(cc2)[N+]([O-])=O)cc2NCCOc3ccc(Cl)cc3,mol_7234,None,-4.70,Scaffold_00,divscreen,0
CCc(cc1)ccc1[S](=O)(=O)N(C(C2)=O)\N=C/2c3ccc(cc3)[N+]([O-])=O,mol_7235,None,17.19,Scaffold_07,synscreen,0
CCc(cc12)[s]c2\N=C(/N(C1=O)c3ccccc3)SCC(=O)N\N=C\c4ccccc4O,mol_7236,None,29.10,Scaffold_00,divscreen,0
CCc(ccc1)c(c1)NC(=O)Nc2ccccc2C(N)=O,mol_7237,None,13.20,Scaffold_04,divscreen,0
CCc(ccc1O)cc1C(=O)c(cn2)c[n]2CCc(c3)cccc3,mol_7238,None,0.00,Scaffold_17,synscreen,0
CCc(ccc1O)cc1C(=O)c(cn2)c[n]2Cc(c3)cccc3,mol_7239,None,7.03,Scaffold_17,synscreen,0
CCc(ccc1O)cc1C(=O)c(cn2)c[n]2c(c3)cccc3,mol_7240,None,16.13,Scaffold_17,synscreen,0
CCc(ccc1O)cc1C(=O)c(cn2)c[n]2c(cc3)ccc3C#N,mol_7241,None,10.61,Scaffold_17,synscreen,0
CCc(ccc1O)cc1C(=O)c(cn2)c[n]2c(cc3)ccc3C(F)(F)F,mol_7242,None,0.00,Scaffold_17,synscreen,0
CCc(ccc1O)cc1C(=O)c(cn2)c[n]2c(cc3)ccc3OC,mol_7243,None,0.00,Scaffold_17,synscreen,0
CCc(ccc1O)cc1C(=O)c(cn2)c[n]2c(cc3)ccc3OC(F)(F)F,mol_7244,None,0.00,Scaffold_17,synscreen,0
CCc(ccc1O)cc1C(=O)c(cn2)c[n]2c(ccc3)cc3OC,mol_7245,None,0.00,Scaffold_17,synscreen,0
CCc(ccc1O)cc1C(=O)c(cn2)c[n]2c3ccc(F)cc3,mol_7246,None,16.93,Scaffold_17,synscreen,0
CCc(ccc1O)cc1C(=O)c(cn2)c[n]2c3ccc(cc3)[N+]([O-])=O,mol_7247,None,22.86,Scaffold_17,synscreen,0
CCc(cccc1C)c1NC(=O)C(Cc2ccc(cc2)[N+]([O-])=O)N(C3=O)C(=O)c4ccccc34,mol_7248,None,-6.80,Scaffold_00,divscreen,0
CCc(cccc1CC)c1NC(=O)C(c(c2)cccc2)Sc3c(C#N)c(C(F)(F)F)cc(n3)c4ccc[s]4,mol_7249,None,19.90,Scaffold_00,divscreen,0
CCc(cccc1CC)c1NC(=O)CSc(n2)c(CN)c(c3ccc[s]3)c(c24)CCCC4,mol_7250,None,-10.40,Scaffold_00,divscreen,0
CCc(nc(N)nc1N)c1c(cc2)ccc2Cl,mol_7251,None,24.20,Scaffold_05,divscreen,0
CCc(nc1[s]c(C#N)c2N)c(C(=O)NN)c(c12)c3ccc(Br)cc3,mol_7252,None,-19.20,Scaffold_00,divscreen,0
CCc(nc1ccccc12)c(C)c2NC(=O)CN(C)CCc3ccc(OC)c(c3)OC,mol_7253,None,16.10,Scaffold_00,divscreen,0
CCc(nc1ccccc12)c(C)c2NC(=O)CN3CCN(CC3)C(=O)c4ccc[o]4,mol_7254,None,5.70,Scaffold_00,divscreen,0
CCc(ncc1)cc1C(N)=S,mol_7255,None,16.20,Scaffold_00,divscreen,0
CCc1c(c(CC)ccc1)NC(=O)CN(CC(=O)O)CC(=O)O,mol_7256,None,24.60,Scaffold_00,divscreen,0
CCc1c(c(CC)ccc1)N[S](=O)(=O)C(F)(F)F,mol_7257,None,16.10,Scaffold_00,divscreen,0
CCc1cc(c(O)cc1)C(=O)c2cn[n](c2)CCO,mol_7258,None,9.58,Scaffold_17,synscreen,0
CCc1cc(c(O)cc1)C(=O)c2cn[n](c2)c3c(C)c[s]c3C(=O)OC,mol_7259,None,13.47,Scaffold_17,synscreen,0
CCc1cc[n+](cc1)C\C(c2ccc(Cl)c(c2)Cl)=N/Nc3ccc([N+]([O-])=O)cc3[N+]([O-])=O,mol_7260,None,-21.00,Scaffold_00,divscreen,0
CCc1ccc(cc1)/C=N/Nc2[nH]nnn2,mol_7261,None,24.70,Scaffold_00,divscreen,0
CCc1ccc(cc1)NC(=C([S](=O)(=O)CCC)[S](=O)(=O)CCC)Nc2ccc(CC)cc2,mol_7262,None,14.90,Scaffold_00,divscreen,0
CCc1ccc(cc1)NC(=O)C(=O)O,mol_7263,None,13.80,Scaffold_00,divscreen,0
CCc1ccc(cc1)NC(=O)CSc2nc(SCC(=O)Nc3ccc(CC)cc3)nc(n2)SCC(=O)Nc4ccc(CC)cc4,mol_7264,None,20.30,Scaffold_00,divscreen,0
CCc1ccc(cc1)OCCNc2cc(NCC(C)O)ccc2[N+]([O-])=O,mol_7265,None,-3.90,Scaffold_00,divscreen,0
CCc1ccccc1NC(=O)c(cc2)ccc2Oc(c3)cc([N+]([O-])=O)cc3Sc(cc4)ccc4C,mol_7266,None,6.80,Scaffold_00,divscreen,0
CCc1nc(N)ncc1c(nnn2)[n]2c(c3)cccc3,mol_7267,None,9.86,Scaffold_00,simscreen,0
CN(C(=N/[S]1(=O)=O)/c2ccc(cc12)[N+]([O-])=O)\N=C\c3ccccc3O,mol_7268,None,16.40,Scaffold_00,divscreen,0
CN(C(=O)C(/C#N)=C\1/c2ccc[s]2)\C(=N/1)N3C(c4ccccc4)C\C(=N/3)c5ccc(cc5)CC(=O)O,mol_7269,None,19.76,Scaffold_09,synscreen,0
CN(C(=O)CCC(=O)O)c1ccc(cc1)C(O)(C(F)(F)F)C(F)(F)F,mol_7270,None,10.70,Scaffold_00,divscreen,0
CN(C(=O)N(C)C1=O)c(c12)nc(N3CCOCC3)[n]2CC(O)C\N=C4/CCCN4,mol_7271,None,15.70,Scaffold_12,divscreen,0
CN(C(=O)N(C)C1=O)c(c12)nc([nH]2)NCCCOC(C)=O,mol_7272,None,8.95,Scaffold_12,simscreen,0
CN(C(=O)N(C)C1=O)c(c12)nc[n]2CC(=O)NN,mol_7273,None,-1.50,Scaffold_12,divscreen,0
CN(C(=O)N(C1=O)CC(=O)O)c(c12)nc3[n]2C\C(=N/N3CC)c4ccc(Cl)cc4,mol_7274,None,24.20,Scaffold_12,divscreen,0
CN(C(=O)N(C1=O)Cc2ccccc2)c(c13)nc(NCCN)[n]3Cc4ccccc4,mol_7275,None,3.50,Scaffold_12,divscreen,0
CN(C(=O)N(C1=O)Cc2ccccc2)c(c13)nc([n]3Cc4ccccc4)N\N=C(/C)c5ccc(cc5)OC,mol_7276,None,12.60,Scaffold_12,divscreen,0
CN(C(=O)N(C1=O)Cc2ccccc2)c(c13)nc([n]3Cc4ccccc4)N\N=C5/C(=O)Nc6ccccc56,mol_7277,None,17.10,Scaffold_12,divscreen,0
CN(C(=O)N(C1=O)Cc2ccccc2)c(c13)nc([n]3Cc4ccccc4)N\N=C\c5cc(Br)ccc5O,mol_7278,None,9.80,Scaffold_12,divscreen,0
CN(C(=O)N1C)C(=O)c(c12)[n](c(n2)NCc3cc[o]c3)CC(O)CN(Cc4ccccc4)Cc5ccccc5,mol_7279,None,2.70,Scaffold_12,divscreen,0
CN(C(=O)N1C)C(=O)c(c12)c(O)c([N+]([O-])=O)c(n2)NCC(=O)O,mol_7280,None,6.70,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc(N3CCCCC3)[n]2CCCCCCCC,mol_7281,None,25.00,Scaffold_12,simscreen,0
CN(C(=O)NC1=O)c(c12)nc(NCCCO)[n]2CC(O)COc3ccc(cc3)[N+]([O-])=O,mol_7282,None,12.10,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc(NCCN)[n]2Cc3ccccc3Cl,mol_7283,None,5.60,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc(N\N=C\c3cc(Br)ccc3O)[n]2CC(O)COc4ccc(Cl)cc4Cl,mol_7284,None,16.50,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc(N\N=C\c3ccc(cc3)[N+]([O-])=O)[n]2CC(O)COc4ccc(Cl)cc4Cl,mol_7285,None,-36.50,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc(S)[n]2CC(O)COc3ccc(cc3)OC,mol_7286,None,16.80,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc(SCC(=O)O)[n]2CCC#N,mol_7287,None,62.13,Scaffold_12,simscreen,100
CN(C(=O)NC1=O)c(c12)nc(SCC(=O)O)[n]2CCc3ccccc3,mol_7288,None,-21.30,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc(SCCC(=O)O)[n]2CC(O)COc3ccccc3,mol_7289,None,5.60,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc(SCCCC)[n]2CC(O)COc3ccccc3,mol_7290,None,0.20,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc(SCCO)[n]2Cc3ccccc3Cl,mol_7291,None,26.70,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc(SCc3ccccc3)[n]2CC(O)COc4ccc(Cl)cc4,mol_7292,None,13.20,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc([nH]2)NC,mol_7293,None,9.30,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc([n]2C)SCC(=O)NN,mol_7294,None,4.70,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc([n]2C)SCC(=O)OCC(=O)c3ccc(Cl)cc3,mol_7295,None,20.40,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc([n]2CC)SCC(=O)O,mol_7296,None,2.80,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc([n]2CCC(=O)O)N3CCCCC3,mol_7297,None,15.60,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc([n]2CCCC)N\N=C\c3cc(Br)ccc3O,mol_7298,None,11.10,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc([n]2CCO)N\N=C\c3cc(Br)ccc3O,mol_7299,None,21.00,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc([n]2Cc3cccc(c3)Br)SCC(=O)c4ccc(Cl)cc4,mol_7300,None,20.90,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc([n]2Cc3ccccc3)NCCN4CCCCC4,mol_7301,None,-1.90,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc[n]2C(C)C(=O)O,mol_7302,None,7.30,Scaffold_12,divscreen,0
CN(C(=O)NC1=O)c(c12)nc[n]2CC(=O)c3ccc(cc3)[N+]([O-])=O,mol_7303,None,12.99,Scaffold_12,simscreen,0
CN(C(=O)NC1=O)c(c12)nc[n]2CCCCCCCC,mol_7304,None,74.52,Scaffold_12,simscreen,100
CN(C(=O)Nc1ccc(cc1)SC)C(CC)\C(NC2=O)=N\c3cc(Cl)ccc23,mol_7305,None,15.10,Scaffold_04,divscreen,0
CN(C(=O)Nc1ccccc1)c(c23)[n](C)nc3CCCC2,mol_7306,None,2.00,Scaffold_04,simscreen,0
CN(C(=O)c(c1)c(C(=O)O)ccc1)c2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F,mol_7307,None,15.20,Scaffold_00,divscreen,0
CN(C(=O)c1ccccc12)C(=N\2)/C(C)N3CCN(CC3)C(=O)c4ccc5ccccc5c4,mol_7308,None,20.40,Scaffold_00,divscreen,0
CN(C(=O)c1ccccc1Cl)C(CC)\C(=N\2)NC(=O)c3ccc(Cl)cc23,mol_7309,None,17.80,Scaffold_00,divscreen,0
CN(C(=S)NCC(=O)OCC)C1C(CO)COc2c(OC)cccc12,mol_7310,None,11.20,Scaffold_00,divscreen,0
CN(C(C(=O)O)CC(N)=O)C(=O)OCc(c1)cccc1,mol_7311,None,11.40,Scaffold_00,divscreen,0
CN(C(C)=O)c(cc1)ccc1NC(=O)c2ccccc2C(=O)O,mol_7312,None,28.90,Scaffold_00,divscreen,0
CN(C(C1)C)\N=C/1c2ccc(C)cc2,mol_7313,None,3.27,Scaffold_09,synscreen,0
CN(C(C1)c2ccc[o]2)\N=C/1c3ccc[o]3,mol_7314,None,-10.56,Scaffold_09,synscreen,0
CN(C(N1)=O)C(=O)c(c12)[nH]cn2,mol_7315,None,15.39,Scaffold_12,simscreen,0
CN(C(N1)=S)C(=O)C1Cc(c[nH]2)c3ccccc23,mol_7316,None,22.90,Scaffold_00,divscreen,0
CN(C)/C=C([S](=O)(=O)c(c1)cccc1)/c2cnc([n]2C)SCc3c(Cl)cccc3Cl,mol_7317,None,23.10,Scaffold_01,divscreen,0
CN(C)/C=N/C(=N/C1=O)/N=C(/C(C)C)N1C,mol_7318,None,4.30,Scaffold_00,divscreen,0
CN(C)/C=N/c1c(C#N)c(C)c(C(=O)OCC)[n]1c2c(Cl)cc(Cl)cc2,mol_7319,None,4.00,Scaffold_00,divscreen,0
CN(C)/C=N/c1c(C#N)cn[nH]1,mol_7320,None,20.80,Scaffold_08,divscreen,0
CN(C)C(/C)=N/c1nnc(Cl)cc1,mol_7321,None,1.60,Scaffold_00,divscreen,0
CN(C)C(=N)NC(=N)N(C)C,mol_7322,None,4.70,Scaffold_00,divscreen,0
CN(C)C(=N)NCCC[C@H](N)C(=O)O,mol_7323,None,27.10,Scaffold_00,divscreen,0
CN(C)C(=O)C(=O)c(c1ccccc12)c([nH]2)c3c(n[o]c3C)c4ccccc4,mol_7324,None,8.90,Scaffold_00,divscreen,0
CN(C)C(=O)Cc([n]1cc(C)ccc12)c(n2)c3ccc(C)cc3,mol_7325,None,25.22,Scaffold_01,simscreen,0
CN(C)C(=O)Nc(cc1)c(cc1C(C)(C)C)NC(=O)N(C)C,mol_7326,None,10.48,Scaffold_04,simscreen,0
CN(C)C(=O)Nc(n1)cc(C)[n]1c(c2)cccc2,mol_7327,None,19.00,Scaffold_00,simscreen,0
CN(C)C(=O)O/N=C(N)/c(c(C)[o]n1)c1c(c2Cl)c(Cl)ccc2,mol_7328,None,17.40,Scaffold_00,divscreen,0
CN(C)C(=O)O/N=C(N)/c1ccc(cc1)OCc2cnc(C)[s]2,mol_7329,None,23.90,Scaffold_00,divscreen,0
CN(C)C(=O)Oc(cc12)ccc2N(C)C3N(C)CC[C@]13C,mol_7330,None,6.60,Scaffold_00,divscreen,0
CN(C)C(=O)Oc(cc1C)nc2[n](C)nc(C)c12,mol_7331,None,11.85,Scaffold_00,simscreen,0
CN(C)C(=O)Oc(cc1COC)nc2[n](C)nc(c12)c3ccccc3,mol_7332,None,-2.04,Scaffold_00,simscreen,0
CN(C)C(=O)Oc(n1)cc(COC)c(c12)c(C)n[n]2C,mol_7333,None,13.86,Scaffold_00,simscreen,0
CN(C)C(=O)Oc(n1)cc(COC)c(c12)c(n[n]2C)c3ccc[s]3,mol_7334,None,-9.31,Scaffold_00,simscreen,0
CN(C)C(=O)[C@H](OC1(C)C)[C@@H](O1)C(=O)N(C)C,mol_7335,None,15.30,Scaffold_00,divscreen,0
CN(C)C(=O)[n+]1ccc(cc1)CC[S]([O-])(=O)=O,mol_7336,None,15.70,Scaffold_00,divscreen,0
CN(C)C(C(S1)C(=O)c2ccc(Cl)c(C)c2)/N=C1/c3ccc(Cl)cc3,mol_7337,None,9.50,Scaffold_00,divscreen,0
CN(C)C(C)C[n]1c2ccccc2[s]c3ccccc13,mol_7338,None,18.30,Scaffold_00,divscreen,0
CN(C)C(C1)N(Cc2cccc(c2)O)\N=C/1c3c(C)[o]nc3C(=O)OC,mol_7339,None,-52.38,Scaffold_09,synscreen,0
CN(C)C(C1)N(c2ccc(C(=O)O)cc2)\N=C/1c3c(C)[o]nc3C(=O)OC,mol_7340,None,15.10,Scaffold_09,synscreen,0
CN(C)C(N(C)C)OC(C)(C)C,mol_7341,None,6.70,Scaffold_00,divscreen,0
CN(C)C/1=N/C(=N\N)N/C(=N\1)NCc2ccccc2,mol_7342,None,13.00,Scaffold_00,divscreen,0
CN(C)C/C=C(/c1ccc(Br)cc1)c2cccnc2,mol_7343,None,5.40,Scaffold_00,divscreen,0
CN(C)C1OCC(C)(C)CO1,mol_7344,None,5.90,Scaffold_00,divscreen,0
CN(C)CC#Cc(cc1)cc(c1)/C=N/O,mol_7345,None,19.70,Scaffold_00,divscreen,0
CN(C)CC#Cc(cnc1)cc1C(=O)NNC(=O)Nc(c2)cccc2,mol_7346,None,11.30,Scaffold_00,divscreen,0
CN(C)CC#Cc(cnc1)cc1C(=O)NNC(=O)Nc2ccc(Cl)cc2,mol_7347,None,24.90,Scaffold_00,divscreen,0
CN(C)CC#Cc1[s]c(cc1)c2cc[nH]n2,mol_7348,None,27.40,Scaffold_00,divscreen,0
CN(C)CC(=O)Nc(cc1)ccc1Oc2ccc(Br)cc2Br,mol_7349,None,-28.70,Scaffold_00,divscreen,0
CN(C)CC(=O)Nc(n1)[s]cc1c(cc2)ccc2Cl,mol_7350,None,13.10,Scaffold_02,divscreen,0
CN(C)CC(=O)c(c1ccccc12)c([nH]2)c3c(CC)n[o]c3C,mol_7351,None,-0.70,Scaffold_00,divscreen,0
